"","dis_prep","dis_soc","dis_exp","dis_perception","dis_stepshelp","dis_confidence","dis_awareness_effect","dis_awareness_count","dis_prepactions_count","disability","care","numchild","numadult","homeownership","income_agg","rurality","age"
"2359",2,3,2,3,1,5,0,1,1,0,0,0,2,1,3,0,7
"2360",6,6,3,3,6,6,3,4,7,0,0,0,1,0,1,0,5
"2361",3,4,3,2,4,4,3,5,1,0,0,2,3,1,3,0,5
"2362",3,4,2,2,1,2,1,1,3,0,1,0,2,1,3,0,7
"2363",4,6,2,3,4,5,3,6,6,0,0,0,2,1,3,0,6
"2364",2,2,2,2,2,2,0,1,1,0,0,0,2,1,2,0,8
"2365",2,2,2,2,2,6,0,1,1,1,0,0,1,0,3,0,5
"2366",5,6,3,4,6,6,3,11,11,0,1,0,2,1,2,0,5
"2367",4,1,3,3,4,4,3,12,4,0,0,0,1,1,3,0,4
"2368",5,5,3,4,6,6,3,6,5,0,0,3,5,1,3,0,3
"2369",4,4,3,2,6,5,3,7,5,0,0,2,2,1,3,0,4
"2370",5,5,3,4,5,5,3,10,8,0,0,0,2,1,3,0,3
"2371",4,4,3,3,4,4,3,6,5,0,0,1,2,1,3,0,5
"2372",3,4,2,4,4,4,2,3,1,0,0,0,5,1,3,0,6
"2373",4,4,3,4,6,6,2,7,3,0,1,0,5,1,3,0,5
"2374",2,2,2,2,2,2,0,1,1,0,0,1,3,1,3,0,4
"2375",5,5,2,2,5,3,3,5,2,0,0,0,2,1,3,0,5
"2376",5,6,3,2,6,6,3,1,1,0,0,0,2,1,3,0,6
"2377",3,6,1,2,3,6,2,2,1,0,0,0,3,1,3,1,3
"2378",5,5,2,3,6,6,3,4,3,0,1,0,4,1,3,0,5
"2379",5,5,2,1,3,4,3,3,3,1,0,0,2,1,3,0,3
"2380",3,4,2,1,1,4,2,6,1,0,0,0,3,1,3,0,5
"2381",3,3,3,2,5,5,2,3,1,0,0,3,2,1,3,0,4
"2382",5,6,2,2,4,5,2,6,4,0,0,0,2,1,3,0,6
"2383",2,1,2,1,5,5,0,1,1,0,0,2,2,1,3,0,4
"2384",4,5,3,4,3,6,3,1,1,1,1,2,4,1,3,0,3
"2385",2,2,2,3,3,4,0,1,1,1,0,0,2,1,3,1,7
"2386",6,5,3,4,4,6,3,1,1,1,1,2,4,1,3,0,3
"2387",5,6,3,1,6,4,3,5,5,0,0,0,2,1,3,0,5
"2388",5,6,2,1,4,3,3,6,4,0,0,0,2,1,3,0,7
"2389",2,6,3,4,6,6,3,6,5,1,1,2,2,1,3,0,3
"2390",5,6,3,3,4,4,0,1,1,0,0,0,2,1,3,0,7
"2391",2,6,3,4,6,5,3,7,5,1,1,2,2,1,3,0,3
"2392",4,4,2,3,5,5,3,6,6,0,0,2,2,1,3,0,3
"2393",3,4,2,1,5,4,3,4,5,0,0,0,4,1,3,0,5
"2394",3,4,3,3,6,5,3,3,3,0,0,3,2,1,3,0,4
"2395",3,4,2,4,6,6,1,1,1,0,0,0,2,1,3,0,5
"2396",4,5,3,3,6,5,3,5,5,0,0,3,6,0,3,0,4
"2397",4,3,2,1,4,1,0,1,1,1,0,0,2,1,3,0,7
"2398",2,3,2,3,6,6,2,4,3,0,0,2,3,1,3,0,2
"2399",5,6,2,2,5,5,3,1,7,0,0,0,2,1,3,0,7
"2400",5,4,3,4,5,5,3,6,4,0,0,0,2,1,3,0,6
"2401",4,5,3,4,6,6,3,6,7,0,0,2,2,1,3,0,4
"2402",2,6,3,4,6,6,3,5,6,0,0,2,2,1,3,0,3
"2403",4,2,3,3,5,4,0,1,2,0,0,0,2,1,3,0,7
"2404",3,2,2,2,3,5,0,1,1,0,0,0,2,1,3,0,5
"2405",2,4,2,4,6,6,2,7,1,1,1,0,1,1,1,0,6
"2406",2,3,2,2,5,6,0,1,1,0,0,0,2,0,1,0,2
"2407",5,5,2,4,6,5,3,3,1,0,0,0,3,0,1,0,2
"2408",2,2,3,3,4,4,0,1,1,1,0,0,2,0,1,0,2
"2409",4,4,3,3,4,6,3,7,6,0,0,3,2,1,2,0,3
"2410",4,4,3,3,4,4,3,3,2,1,1,0,1,1,1,1,7
"2411",2,3,3,1,6,6,2,1,1,0,0,1,3,1,1,0,4
"2412",4,3,2,2,5,3,2,7,2,0,0,1,2,0,1,0,1
"2413",5,6,3,2,5,6,3,1,4,0,0,0,1,1,1,0,1
"2414",4,3,3,4,6,6,3,4,5,0,0,2,2,0,1,0,4
"2415",4,5,2,3,5,5,3,1,3,0,0,3,5,0,1,0,3
"2416",4,4,2,1,4,4,3,5,2,1,1,2,3,1,1,1,4
"2417",4,6,3,4,6,6,3,12,12,1,1,6,2,0,1,0,3
"2418",1,3,2,2,6,5,3,2,1,1,0,0,2,0,1,0,6
"2419",3,3,3,2,1,4,3,6,2,0,0,0,2,1,1,0,6
"2420",4,3,3,3,5,6,3,5,3,1,0,0,2,0,1,0,2
"2421",2,3,2,3,6,4,0,1,1,0,1,0,3,1,1,1,7
"2422",4,6,3,4,6,6,1,4,1,0,0,0,1,0,1,1,4
"2423",2,2,2,2,5,4,0,1,1,0,0,3,2,0,1,0,3
"2424",2,2,2,1,2,2,0,1,1,1,0,0,4,0,1,0,3
"2425",3,3,2,3,4,4,2,3,1,0,0,3,2,1,1,0,3
"2426",2,2,1,2,2,4,0,1,1,0,0,0,3,0,1,0,2
"2427",3,5,3,2,5,2,3,1,1,0,0,1,3,1,1,0,3
"2428",2,3,2,4,6,6,2,1,1,1,0,0,4,1,2,0,5
"2429",5,6,2,4,6,6,3,5,2,0,0,0,4,0,1,0,4
"2430",4,4,2,2,4,4,3,4,3,0,0,0,1,1,3,0,7
"2431",2,2,2,2,5,5,3,7,1,1,1,4,2,1,3,0,2
"2432",4,5,3,3,5,5,3,5,4,0,0,3,3,0,2,0,3
"2433",5,5,3,4,6,5,3,6,5,0,0,0,2,0,1,0,3
"2434",5,6,3,3,5,5,3,10,9,1,0,0,4,1,2,0,3
"2435",6,6,3,4,6,5,3,7,6,0,0,0,1,1,1,0,5
"2436",4,3,3,4,5,4,3,9,7,1,0,0,2,1,1,0,6
"2437",4,3,3,4,5,4,2,7,5,1,0,0,4,1,1,0,2
"2438",4,6,3,3,6,4,3,9,4,1,0,0,5,1,1,0,6
"2439",4,4,3,4,6,6,3,5,7,0,1,2,1,0,1,0,4
"2440",4,3,3,3,5,5,1,4,4,0,0,0,2,1,3,0,6
"2441",4,6,2,2,5,6,3,3,5,0,0,0,1,0,2,0,6
"2442",4,5,3,2,4,4,3,3,2,1,0,0,1,1,2,0,7
"2443",4,6,2,3,3,6,3,1,7,0,1,2,2,1,1,0,4
"2444",4,5,2,3,4,4,3,2,3,1,0,0,2,1,1,0,8
"2445",3,3,2,3,4,5,0,1,2,0,0,0,2,1,3,0,5
"2446",4,3,3,1,4,5,1,1,1,0,0,0,1,0,1,0,5
"2447",4,4,3,4,6,5,3,8,6,0,0,1,3,1,3,0,3
"2448",4,3,2,3,5,5,3,6,4,0,0,0,2,1,3,0,6
"2449",4,3,3,3,5,6,3,5,1,0,0,0,1,1,1,1,6
"2450",6,6,3,4,6,6,3,3,3,1,1,1,3,1,3,0,2
"2451",6,1,3,3,4,4,0,1,1,0,0,0,1,0,1,0,3
"2452",4,6,3,4,6,6,3,2,2,1,1,1,2,1,3,0,3
"2453",4,4,3,4,6,4,3,3,4,0,0,1,3,0,1,0,4
"2454",3,4,3,3,6,5,3,4,4,0,0,1,2,0,2,0,3
"2455",2,3,3,1,5,3,2,1,2,0,0,0,5,1,1,0,3
"2456",2,3,2,2,6,5,0,1,1,1,0,0,2,0,1,0,5
"2457",5,6,2,3,5,5,3,4,5,0,0,0,4,1,3,0,7
"2458",4,5,2,4,5,6,3,3,1,0,0,3,3,1,2,0,4
"2459",3,5,3,3,5,5,3,2,2,0,0,0,3,1,1,0,6
"2460",4,6,2,3,4,6,3,2,1,0,0,2,4,0,3,1,4
"2461",4,6,3,4,6,6,3,11,9,1,0,2,2,1,3,0,3
"2462",5,4,3,3,4,2,2,2,1,0,0,1,2,1,1,0,1
"2463",4,5,2,2,5,5,3,1,1,0,0,0,4,0,1,0,2
"2464",4,4,2,2,4,5,3,9,6,0,0,0,2,1,3,0,7
"2465",6,6,3,4,6,6,3,12,8,0,0,2,2,1,3,0,3
"2466",4,2,3,4,6,6,3,1,1,1,1,1,1,1,3,0,3
"2467",3,3,2,2,3,4,1,5,1,0,0,1,1,1,2,0,2
"2468",4,4,2,3,5,5,3,7,7,0,0,2,2,1,3,0,3
"2469",3,6,3,3,4,4,3,3,2,1,1,1,3,1,3,0,2
"2470",3,6,2,4,6,6,3,5,4,0,0,2,2,1,3,0,3
"2471",4,3,2,3,5,4,3,9,6,1,0,1,3,0,3,0,3
"2472",2,6,2,4,6,6,2,2,2,1,1,0,3,0,3,0,2
"2473",4,3,2,4,6,6,3,3,5,0,0,2,2,1,2,0,3
"2474",6,6,2,4,6,6,3,1,1,0,1,1,2,1,3,0,4
"2475",2,6,3,4,6,6,3,2,3,1,1,2,2,1,3,0,4
"2476",4,5,3,3,6,5,3,8,8,0,1,2,5,1,1,0,4
"2477",4,2,3,4,6,4,3,1,7,0,1,2,4,1,1,0,3
"2478",4,6,3,2,4,6,3,3,1,0,0,0,2,0,1,0,8
"2479",6,6,3,2,5,5,3,11,11,1,0,0,1,1,2,0,8
"2480",4,5,3,3,3,4,3,3,4,0,0,0,2,1,1,0,8
"2481",2,2,2,2,2,6,0,1,1,0,0,0,2,0,1,0,8
"2482",4,4,2,3,6,4,3,2,2,0,0,0,1,1,1,0,8
"2483",3,4,2,3,1,3,2,3,2,0,0,0,2,1,1,0,8
"2484",2,2,2,2,1,4,0,1,1,1,0,0,1,1,3,0,8
"2485",4,6,2,3,5,5,3,4,3,0,0,0,1,1,1,0,8
"2486",4,5,2,2,3,4,0,1,4,1,0,0,2,1,2,0,8
"2487",6,4,3,3,5,4,3,8,8,1,0,0,1,1,1,1,8
"2488",4,6,2,3,5,5,3,5,7,0,1,0,2,1,1,0,8
"2489",2,1,2,2,3,5,3,10,1,0,0,0,1,1,1,1,8
"2490",3,3,2,3,5,4,2,4,1,1,0,0,1,1,1,0,8
"2491",6,6,2,2,6,6,3,4,5,0,1,0,2,1,1,0,8
"2492",2,3,3,2,5,4,2,6,1,0,0,0,2,0,3,0,8
"2493",2,2,3,1,4,3,0,1,1,1,0,0,3,1,1,0,7
"2494",2,2,2,2,3,5,2,4,1,1,0,0,1,1,1,0,8
"2495",5,6,3,2,6,5,3,3,4,0,0,1,3,1,3,0,8
"2496",2,1,2,3,3,2,2,2,1,0,0,0,1,1,1,0,8
"2497",4,6,3,3,4,4,3,9,5,1,0,0,2,1,2,0,8
"2498",6,6,3,2,4,5,3,5,6,1,1,0,1,1,1,0,8
"2499",2,2,2,3,4,4,0,1,1,0,0,0,2,1,2,0,8
"2500",4,5,2,3,4,4,0,1,1,1,0,0,2,1,1,1,8
"2501",2,1,2,2,3,4,2,1,2,0,1,0,2,1,3,0,8
"2502",5,6,2,2,4,4,3,6,5,0,0,0,2,1,3,0,8
"2503",4,6,2,3,4,4,0,1,1,0,0,0,1,1,2,0,8
"2504",3,1,2,2,4,4,2,6,2,1,0,0,1,0,1,0,8
"2505",4,6,3,3,5,5,3,4,3,0,0,0,1,1,1,0,8
"2506",2,3,3,2,4,4,3,3,3,0,0,0,2,1,1,0,8
"2507",2,2,2,3,4,5,0,1,1,0,0,0,2,1,3,0,8
"2508",2,2,2,3,3,3,2,2,1,0,0,0,3,1,2,0,8
"2509",5,6,2,2,5,6,3,5,1,1,0,0,1,0,2,0,8
"2510",2,2,3,2,2,1,0,1,1,1,0,1,2,1,2,0,8
"2511",4,2,2,3,4,6,2,1,3,0,0,0,1,0,1,0,8
"2512",4,5,2,3,4,4,3,4,3,1,1,0,2,1,2,0,8
"2513",4,6,2,2,4,4,3,3,2,0,0,0,2,1,2,1,8
"2514",6,6,3,3,1,3,3,3,2,0,0,0,1,1,1,0,8
"2515",5,6,3,1,6,5,3,7,5,0,1,0,2,1,1,0,8
"2516",4,5,2,3,5,4,3,5,3,1,0,0,1,1,2,1,8
"2517",2,4,2,3,5,4,2,3,4,0,0,0,2,1,2,0,8
"2518",5,6,2,3,5,5,3,4,3,0,0,0,1,1,1,1,8
"2519",6,6,2,2,6,5,3,10,7,1,0,0,2,1,3,0,8
"2520",4,1,3,2,5,4,0,1,1,1,0,0,1,1,2,0,8
"2521",5,5,3,3,6,5,3,12,4,0,0,2,2,1,3,0,4
"2522",4,4,2,3,6,5,3,11,5,0,0,3,2,1,3,0,4
"2523",3,5,3,3,4,4,3,1,2,0,0,0,1,0,1,0,2
"2524",2,3,3,2,3,3,2,1,3,1,0,3,2,0,1,0,4
"2525",4,6,3,4,6,6,3,1,1,1,0,0,1,0,1,0,5
"2526",5,4,3,3,4,4,2,8,2,0,0,1,1,1,1,0,4
"2527",5,6,3,4,6,6,0,1,2,0,1,0,2,1,3,0,7
"2528",4,5,3,2,4,4,2,4,1,0,0,0,1,1,1,0,7
"2529",2,3,2,1,5,4,0,1,1,0,0,0,1,0,3,0,4
"2530",5,6,3,4,6,6,3,5,7,0,0,0,2,1,1,0,5
"2531",5,5,3,4,6,6,3,12,12,1,1,0,2,1,1,0,4
"2532",4,3,3,4,6,4,3,3,3,1,0,0,2,1,1,1,6
"2533",3,6,3,3,5,4,3,2,2,0,0,0,2,1,1,0,6
"2534",6,6,2,3,5,6,3,1,3,1,1,0,1,1,1,0,6
"2535",2,3,2,3,4,3,2,1,1,0,0,0,3,0,2,0,4
"2536",4,3,3,4,5,6,0,1,1,1,0,0,1,0,1,0,2
"2537",2,2,2,1,3,1,0,1,1,1,0,0,2,0,2,0,6
"2538",3,4,3,4,5,5,3,12,11,0,0,2,2,0,1,0,2
"2539",5,4,3,3,5,3,3,2,5,0,0,1,5,1,3,0,2
"2540",4,5,2,3,6,4,3,5,3,0,0,2,2,1,3,0,4
"2541",4,1,3,1,5,5,3,5,3,0,0,1,2,0,1,0,2
"2542",2,2,2,2,2,6,2,1,1,1,0,0,1,1,1,0,8
"2543",2,2,3,3,5,4,3,6,5,0,0,1,1,0,1,1,2
"2544",5,5,3,3,6,5,3,3,5,1,1,0,2,1,2,0,5
"2545",5,6,2,4,6,5,3,3,3,0,0,0,2,1,3,0,6
"2546",3,6,3,3,5,6,3,6,6,0,0,0,2,0,1,0,7
"2547",3,6,2,3,4,4,3,2,2,0,0,1,2,1,3,0,3
"2548",4,3,3,3,5,4,3,1,1,0,0,0,2,0,2,0,2
"2549",2,1,3,2,4,4,2,7,3,1,0,0,1,1,3,0,8
"2550",6,6,2,3,5,5,3,5,5,1,0,0,3,1,1,0,7
"2551",4,4,2,3,5,5,3,4,4,0,0,1,2,1,2,0,3
"2552",5,6,2,2,4,5,3,9,6,0,0,0,2,1,1,0,7
"2553",4,4,3,3,5,5,3,3,2,0,0,0,1,0,3,0,7
"2554",3,4,3,3,4,5,3,4,2,1,1,0,1,0,2,0,3
"2555",4,6,3,4,5,6,3,7,4,1,1,2,4,1,3,0,3
"2556",3,4,3,3,4,4,3,3,2,0,0,0,2,0,1,0,4
"2557",6,3,3,4,6,6,3,2,4,1,1,2,4,1,2,0,3
"2558",4,3,3,3,5,3,2,2,2,0,1,4,5,0,1,0,3
"2559",4,5,2,1,5,4,3,1,1,0,0,1,1,0,1,0,3
"2560",4,4,2,2,4,5,3,5,1,0,0,0,1,0,2,0,2
"2561",4,3,2,4,5,5,3,3,3,0,0,0,1,0,1,0,4
"2562",4,6,3,2,6,5,3,7,10,0,0,0,3,0,1,0,4
"2563",4,5,3,3,6,5,3,8,6,0,0,2,4,1,2,0,3
"2564",4,5,2,3,6,6,3,3,5,0,0,0,2,0,1,0,2
"2565",5,6,3,2,4,4,3,5,4,0,0,0,2,1,3,0,7
"2566",2,2,1,2,1,1,0,1,1,0,0,1,2,1,1,0,3
"2567",2,2,2,4,6,6,2,1,7,0,0,0,5,0,1,0,2
"2568",4,2,2,2,6,1,0,1,1,1,0,1,2,0,3,0,3
"2569",5,6,3,4,4,5,3,3,7,1,0,0,1,1,1,0,5
"2570",2,2,3,2,4,6,3,3,4,0,1,0,4,1,3,0,3
"2571",4,5,3,3,5,4,3,2,3,1,0,0,2,1,1,0,6
"2572",5,5,2,4,6,5,3,5,5,0,0,0,2,0,3,0,5
"2573",4,3,2,3,4,3,3,5,3,0,0,0,2,0,1,0,6
"2574",5,6,3,4,6,6,3,8,6,0,0,1,1,1,1,0,7
"2575",4,4,2,4,4,4,3,6,1,1,0,0,2,1,2,0,7
"2576",5,5,3,3,5,5,3,5,2,0,0,1,2,0,1,0,2
"2577",4,4,2,1,1,2,0,1,1,0,0,0,5,1,2,0,8
"2578",5,6,2,2,5,5,2,5,5,0,0,0,3,1,3,0,5
"2579",4,2,3,2,3,1,2,2,1,0,0,0,2,1,2,0,6
"2580",4,2,2,4,5,5,3,6,1,0,0,0,2,0,2,0,5
"2581",6,5,3,4,6,5,3,9,2,0,0,1,4,1,1,0,7
"2582",3,1,3,4,6,6,3,12,8,1,1,0,3,0,1,0,2
"2583",5,6,3,3,6,5,3,4,5,0,0,1,2,1,3,0,2
"2584",4,6,2,1,6,6,3,9,6,1,0,0,2,1,1,0,7
"2585",4,5,3,4,6,6,3,6,6,0,0,0,4,1,3,0,2
"2586",6,5,2,4,6,6,3,4,8,0,0,0,7,0,1,0,2
"2587",4,6,3,2,4,5,3,7,9,0,0,0,2,1,1,0,7
"2588",5,2,3,4,5,5,3,5,2,0,1,0,3,1,2,0,6
"2589",5,6,2,4,4,4,3,6,2,0,1,0,3,1,1,0,6
"2590",2,6,3,4,6,6,0,1,1,0,0,0,2,0,1,0,5
"2591",2,3,2,2,4,4,2,1,1,0,0,0,2,0,3,0,6
"2592",4,3,2,1,2,1,2,1,1,0,0,0,3,1,2,0,5
"2593",3,1,1,1,1,1,0,1,1,0,0,0,2,0,1,0,5
"2594",4,3,2,3,5,4,0,1,1,1,0,0,3,0,2,0,6
"2595",5,4,3,4,6,6,3,5,5,0,0,0,1,0,1,0,5
"2596",5,5,3,3,5,4,3,2,3,0,1,2,4,0,1,0,3
"2597",5,5,2,3,6,4,3,1,2,0,0,0,1,1,3,0,2
"2598",4,6,3,3,4,4,3,2,2,0,1,1,3,0,2,0,1
"2599",3,4,2,2,4,4,3,2,1,0,1,0,2,0,1,0,5
"2600",5,6,3,3,5,4,3,9,6,0,0,0,2,1,1,0,5
"2601",2,2,2,2,3,6,0,1,1,0,0,0,2,1,2,0,7
"2602",2,5,3,3,6,4,2,3,1,0,0,1,3,0,1,0,4
"2603",4,4,2,3,5,3,3,7,5,1,0,0,2,1,2,0,7
"2604",4,6,3,4,6,5,3,6,6,0,0,0,2,1,2,0,4
"2605",3,3,2,2,4,4,2,6,1,1,0,0,1,0,1,0,6
"2606",5,4,3,4,5,6,2,5,4,0,0,8,3,1,1,0,1
"2607",5,6,3,3,5,5,3,5,4,1,1,0,1,1,2,0,7
"2608",6,6,3,3,5,6,3,9,1,1,1,1,1,0,2,0,3
"2609",3,2,2,3,4,4,2,3,1,0,0,2,4,1,3,0,3
"2610",5,6,3,3,5,5,3,1,1,1,0,0,2,1,1,0,8
"2611",2,1,2,2,3,4,2,1,1,1,0,0,1,0,1,0,8
"2612",3,4,2,2,4,3,3,3,2,0,0,1,2,0,3,0,4
"2613",5,6,2,2,4,5,3,3,4,0,0,0,1,1,1,0,6
"2614",2,4,2,3,5,4,2,7,1,0,0,0,1,1,2,0,7
"2615",4,4,2,4,5,4,0,1,1,1,0,0,2,1,3,0,7
"2616",4,1,2,3,4,3,3,6,4,0,0,0,3,0,3,0,4
"2617",2,2,1,1,1,1,0,1,1,1,0,0,3,1,1,0,3
"2618",6,6,3,3,5,6,3,4,4,1,0,0,2,1,1,0,5
"2619",4,6,3,4,6,6,3,6,4,0,0,2,4,1,3,0,4
"2620",4,3,3,1,6,5,3,5,7,0,0,1,6,0,1,0,3
"2621",5,6,2,3,6,5,1,7,5,0,0,2,2,1,3,0,4
"2622",2,4,2,2,6,6,2,6,4,0,1,0,2,1,2,0,6
"2623",4,6,3,4,6,5,3,4,4,1,1,1,2,1,1,0,3
"2624",5,5,2,3,5,5,3,4,2,0,0,0,3,0,1,0,2
"2625",2,2,1,1,1,1,3,8,1,0,0,0,2,0,2,0,2
"2626",2,4,2,2,4,4,3,3,2,0,0,0,2,0,2,0,2
"2627",3,5,3,4,5,5,3,1,1,1,1,1,3,1,3,0,2
"2628",4,6,3,4,5,6,3,2,3,1,0,2,1,1,2,0,2
"2629",4,3,2,3,6,5,3,4,5,0,0,0,1,0,2,0,4
"2630",4,3,3,4,4,4,0,1,1,1,1,0,1,1,1,0,7
"2631",4,6,2,3,5,6,3,8,4,1,0,0,2,1,3,0,8
"2632",4,6,2,3,5,5,3,10,5,0,0,2,2,1,2,0,4
"2633",5,6,3,4,6,6,3,3,3,0,1,1,3,0,2,0,5
"2634",5,4,3,4,1,1,2,1,1,1,0,0,1,0,2,0,5
"2635",4,3,2,4,5,5,3,1,1,1,0,1,4,0,2,0,5
"2636",5,6,3,3,5,5,3,8,8,0,0,0,1,1,2,0,5
"2637",6,6,3,1,6,6,3,2,4,0,1,0,2,1,3,0,5
"2638",2,1,3,4,3,6,3,5,5,0,0,1,5,1,2,0,3
"2639",5,6,3,4,6,6,3,1,9,0,0,3,6,0,1,0,4
"2640",3,4,2,4,6,6,3,1,2,0,0,0,1,0,1,0,5
"2641",2,3,2,2,5,5,3,3,3,0,0,0,3,1,2,0,2
"2642",4,6,2,3,6,6,3,1,1,0,0,0,1,1,3,0,8
"2643",5,5,3,4,6,6,3,1,1,1,1,1,1,1,3,0,2
"2644",4,6,3,4,6,6,3,5,4,0,0,2,4,1,2,0,3
"2645",3,3,3,3,5,5,1,4,1,1,1,0,2,0,1,0,4
"2646",5,5,3,4,5,5,0,1,1,0,1,0,2,1,1,0,5
"2647",6,4,3,3,5,6,3,4,4,0,0,1,4,0,3,0,2
"2648",5,5,3,2,5,6,3,7,6,0,0,3,2,1,3,0,3
"2649",2,4,2,1,4,5,3,2,4,0,0,3,2,0,1,0,3
"2650",3,5,3,3,4,5,3,6,4,1,1,1,3,1,3,0,3
"2651",6,6,3,3,6,6,3,8,7,0,0,1,2,1,3,0,4
"2652",5,4,3,3,4,5,3,9,6,0,0,0,2,1,2,0,6
"2653",4,6,3,3,4,6,3,2,3,0,0,0,1,1,1,0,6
"2654",4,6,3,4,4,4,3,5,5,0,0,0,3,1,1,0,6
"2655",5,6,3,3,5,4,3,3,6,0,0,0,1,0,1,0,7
"2656",1,1,3,2,4,4,2,3,2,0,0,0,1,1,2,0,7
"2657",5,6,3,3,4,3,3,5,8,0,0,0,2,1,3,0,5
"2658",4,5,3,3,4,5,3,6,4,0,0,1,4,0,1,0,6
"2659",3,5,2,1,1,1,3,4,1,0,0,0,2,1,1,0,6
"2660",4,4,3,3,6,5,3,5,3,0,0,0,2,1,1,0,2
"2661",5,6,3,3,5,5,3,4,4,0,0,0,2,0,2,0,5
"2662",5,6,2,3,6,5,3,5,3,0,1,0,2,1,1,1,3
"2663",4,3,2,2,4,4,2,4,1,0,0,2,3,1,3,0,4
"2664",6,6,3,3,5,5,0,1,3,0,0,0,1,1,1,0,6
"2665",4,4,3,3,5,5,2,3,2,0,0,0,2,1,2,0,6
"2666",4,3,2,2,4,5,2,4,2,0,0,0,1,1,1,0,6
"2667",4,5,3,3,4,5,3,5,4,0,0,0,2,1,2,0,6
"2668",4,5,2,2,4,4,3,5,6,1,1,2,5,1,3,0,2
"2669",4,3,3,3,6,6,3,12,8,0,1,2,2,0,2,0,5
"2670",3,3,2,3,4,4,1,1,1,0,0,1,2,0,2,0,5
"2671",2,1,2,1,1,2,0,1,1,0,0,0,2,0,2,0,5
"2672",2,4,3,2,5,5,3,3,2,0,0,0,3,1,2,0,5
"2673",6,6,3,3,5,5,3,11,6,0,1,0,3,1,3,0,6
"2674",5,6,3,3,4,4,3,2,1,0,1,0,3,1,1,0,4
"2675",5,6,3,4,6,5,3,5,7,1,0,0,1,0,1,0,6
"2676",4,6,3,3,5,4,3,2,3,0,0,0,2,1,3,0,6
"2677",6,5,2,2,5,6,3,4,5,0,0,2,2,1,2,0,3
"2678",3,1,2,2,4,4,2,3,1,0,0,0,2,1,2,0,5
"2679",5,6,3,3,5,6,3,5,4,1,1,0,2,1,2,0,6
"2680",2,2,2,2,3,2,2,1,1,0,0,0,3,1,1,0,8
"2681",5,5,2,1,5,6,3,6,6,1,0,3,3,1,2,0,7
"2682",5,6,3,4,6,6,3,9,9,1,0,0,2,1,1,1,2
"2683",2,3,2,1,6,5,0,1,1,0,1,0,2,1,1,0,7
"2684",5,5,3,3,5,3,3,2,1,1,0,0,1,1,1,0,8
"2685",2,2,2,3,4,3,0,1,1,1,0,0,3,1,3,0,4
"2686",4,3,2,4,4,4,3,4,3,0,0,0,3,1,1,0,3
"2687",4,6,3,4,6,5,3,5,5,0,0,0,5,0,1,0,5
"2688",4,5,3,3,4,4,3,3,1,0,0,0,5,1,2,0,2
"2689",4,5,2,4,6,6,3,6,6,0,0,1,3,1,1,0,5
"2690",5,6,3,4,6,5,3,6,3,0,1,0,2,1,2,0,4
"2691",4,4,3,1,4,3,3,1,1,1,0,0,2,0,1,0,6
"2692",3,2,2,3,4,3,2,1,1,0,0,0,2,1,1,0,2
"2693",2,3,3,4,6,6,3,5,5,1,0,4,4,0,1,0,4
"2694",1,1,2,1,1,3,0,1,1,1,0,0,2,0,2,0,5
"2695",4,6,3,4,6,5,3,3,3,0,0,1,1,1,1,0,4
"2696",2,3,3,2,6,6,3,3,3,0,0,0,2,0,1,0,3
"2697",4,5,2,4,6,4,3,1,3,1,0,5,2,1,1,0,2
"2698",4,3,2,3,6,4,3,3,2,0,0,0,1,0,2,0,4
"2699",4,6,3,4,6,6,3,2,2,1,1,2,2,1,3,0,4
"2700",6,6,3,4,6,6,3,12,12,0,0,2,4,1,3,0,4
"2701",4,6,3,4,6,6,3,3,3,0,0,1,5,1,3,0,3
"2702",4,6,3,3,6,6,3,3,3,0,0,2,4,1,3,0,4
"2703",6,1,3,4,5,5,0,1,1,0,0,0,2,1,2,0,6
"2704",6,6,3,2,3,6,3,3,2,0,0,3,2,1,3,0,3
"2705",2,3,2,3,5,6,3,2,2,0,0,0,1,1,1,0,3
"2706",5,6,3,4,6,6,3,3,3,1,1,2,4,1,3,0,3
"2707",2,2,2,2,3,1,0,1,1,0,0,0,1,0,1,0,7
"2708",4,6,3,4,5,5,3,3,3,0,1,2,2,1,2,0,3
"2709",2,2,2,2,5,4,2,1,1,0,0,1,2,0,1,0,3
"2710",2,2,2,2,4,4,2,1,1,0,0,0,2,0,1,0,6
"2711",5,6,2,3,6,6,3,3,2,0,0,0,1,1,1,0,5
"2712",6,6,3,3,4,5,1,10,3,1,0,0,2,1,2,0,7
"2713",4,4,2,1,6,4,2,2,2,0,0,0,3,1,2,0,7
"2714",2,3,3,4,6,6,2,3,4,0,0,0,1,1,2,0,6
"2715",5,3,3,4,4,4,3,4,3,1,0,1,5,1,2,0,5
"2716",2,3,2,3,5,5,3,2,3,1,1,1,4,0,1,0,5
"2717",5,5,3,3,6,5,3,3,5,1,0,0,2,1,2,0,5
"2718",6,6,3,3,6,5,3,6,10,0,0,2,2,1,3,0,3
"2719",4,5,3,4,5,6,3,7,10,1,1,0,2,1,1,0,6
"2720",5,6,3,4,6,6,3,5,4,0,0,0,1,1,1,0,7
"2721",5,5,3,4,5,5,3,5,5,0,1,1,3,0,2,0,4
"2722",5,5,3,4,4,4,3,2,1,0,0,0,2,0,2,0,5
"2723",4,4,2,3,5,4,3,3,2,0,0,1,2,1,1,0,4
